2025-07-17 10:52:30,440 | g2_inventory_debug | DEBUG | log_g2_debug | [10:52:3] WebSocket client connected: LAdpbz6G_gd9hLJIAAAB
2025-07-17 13:32:02,831 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Command execution time | Params: {'cmd_time': 40, 'result': 0}
2025-07-17 13:32:02,831 | g2_inventory_debug | WARNING | log_g2_debug | [13:32:0] Non-standard inventory result | Params: {'result': 0}
2025-07-17 13:32:02,831 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] AA_times incremented (no tags found) | Params: {'aa_times': 1}
2025-07-17 13:32:02,831 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION END ===
2025-07-17 13:32:02,831 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Calling preset_profile() for antenna 1
2025-07-17 13:32:02,832 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION START ===
2025-07-17 13:32:02,832 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Current state | Params: {'read_mode': 254, 'profile': 5, 'tagrate': 0, 'card_num': 0, 'new_card_num': 0, 'aa_times': 1, 'target_times': 5}
2025-07-17 13:32:02,832 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Mode type determined | Params: {'mode_type': 2}
2025-07-17 13:32:02,832 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Processing RRUx180 profile optimization
2025-07-17 13:32:02,832 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Checking Profile 0x05 | Params: {'new_card_num': 0}
2025-07-17 13:32:02,845 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Profile changed from 0x05 to 0xCD | Params: {'old_profile': '0x05', 'new_profile': '0x0D', 'result': 0}
2025-07-17 13:32:02,845 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] AA_times reset to 0
2025-07-17 13:32:02,845 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION END ===
2025-07-17 13:32:02,845 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 2 | Params: {'in_ant': 129, 'fast_flag': 1, 'ant_enabled': False}
2025-07-17 13:32:02,845 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Antenna 2 disabled, skipping
2025-07-17 13:32:02,845 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 3 | Params: {'in_ant': 130, 'fast_flag': 1, 'ant_enabled': False}
2025-07-17 13:32:02,845 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Antenna 3 disabled, skipping
2025-07-17 13:32:02,845 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 4 | Params: {'in_ant': 131, 'fast_flag': 1, 'ant_enabled': False}
2025-07-17 13:32:02,845 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Antenna 4 disabled, skipping
2025-07-17 13:32:02,845 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] === CYCLE 1 END ===
2025-07-17 13:32:02,851 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] === CYCLE 2 START ===
2025-07-17 13:32:02,851 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Manual session mode (Session 254)
2025-07-17 13:32:02,852 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Antenna cycling | Params: {'antenna_num': 4, 'session': 254, 'mode_type': 2}
2025-07-17 13:32:02,852 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 1 | Params: {'in_ant': 128, 'fast_flag': 1, 'ant_enabled': True}
2025-07-17 13:32:02,852 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Calling flash_g2() for antenna 1
2025-07-17 13:32:02,852 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION START ===
2025-07-17 13:32:02,852 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Parameters for inventory_g2 call | Params: {'q_value': 4, 'session': 254, 'scan_time': 50, 'scan_time_ms': 5000, 'target': 0, 'target_name': 'Target A', 'in_ant': 128, 'in_ant_hex': '0x80', 'tid_flag': 0, 'tid_addr': 0, 'tid_addr_hex': '0x00', 'tid_len': 0, 'mode_type': 'epc'}
2025-07-17 13:32:02,852 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Calling reader.inventory_g2()
2025-07-17 13:32:02,908 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Inventory successful | Params: {'tags_found': 0, 'result': 0}
2025-07-17 13:32:02,908 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Command execution time | Params: {'cmd_time': 56, 'result': 0}
2025-07-17 13:32:02,908 | g2_inventory_debug | WARNING | log_g2_debug | [13:32:0] Non-standard inventory result | Params: {'result': 0}
2025-07-17 13:32:02,908 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] AA_times incremented (no tags found) | Params: {'aa_times': 1}
2025-07-17 13:32:02,908 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION END ===
2025-07-17 13:32:02,908 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Calling preset_profile() for antenna 1
2025-07-17 13:32:02,908 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION START ===
2025-07-17 13:32:02,908 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Current state | Params: {'read_mode': 254, 'profile': 13, 'tagrate': 0, 'card_num': 0, 'new_card_num': 0, 'aa_times': 1, 'target_times': 5}
2025-07-17 13:32:02,908 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Mode type determined | Params: {'mode_type': 2}
2025-07-17 13:32:02,908 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Processing RRUx180 profile optimization
2025-07-17 13:32:02,909 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Checking Profile 0x0D | Params: {'new_card_num': 0, 'aa_times': 1}
2025-07-17 13:32:02,909 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] No profile change needed
2025-07-17 13:32:02,909 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION END ===
2025-07-17 13:32:02,909 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 2 | Params: {'in_ant': 129, 'fast_flag': 1, 'ant_enabled': False}
2025-07-17 13:32:02,909 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Antenna 2 disabled, skipping
2025-07-17 13:32:02,909 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 3 | Params: {'in_ant': 130, 'fast_flag': 1, 'ant_enabled': False}
2025-07-17 13:32:02,909 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Antenna 3 disabled, skipping
2025-07-17 13:32:02,909 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 4 | Params: {'in_ant': 131, 'fast_flag': 1, 'ant_enabled': False}
2025-07-17 13:32:02,909 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Antenna 4 disabled, skipping
2025-07-17 13:32:02,909 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] === CYCLE 2 END ===
2025-07-17 13:32:02,915 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] === CYCLE 3 START ===
2025-07-17 13:32:02,915 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Manual session mode (Session 254)
2025-07-17 13:32:02,915 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Antenna cycling | Params: {'antenna_num': 4, 'session': 254, 'mode_type': 2}
2025-07-17 13:32:02,915 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 1 | Params: {'in_ant': 128, 'fast_flag': 1, 'ant_enabled': True}
2025-07-17 13:32:02,915 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Calling flash_g2() for antenna 1
2025-07-17 13:32:02,915 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION START ===
2025-07-17 13:32:02,915 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Parameters for inventory_g2 call | Params: {'q_value': 4, 'session': 254, 'scan_time': 50, 'scan_time_ms': 5000, 'target': 0, 'target_name': 'Target A', 'in_ant': 128, 'in_ant_hex': '0x80', 'tid_flag': 0, 'tid_addr': 0, 'tid_addr_hex': '0x00', 'tid_len': 0, 'mode_type': 'epc'}
2025-07-17 13:32:02,915 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Calling reader.inventory_g2()
2025-07-17 13:32:02,973 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Inventory successful | Params: {'tags_found': 0, 'result': 0}
2025-07-17 13:32:02,973 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Command execution time | Params: {'cmd_time': 58, 'result': 0}
2025-07-17 13:32:02,973 | g2_inventory_debug | WARNING | log_g2_debug | [13:32:0] Non-standard inventory result | Params: {'result': 0}
2025-07-17 13:32:02,973 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] AA_times incremented (no tags found) | Params: {'aa_times': 2}
2025-07-17 13:32:02,974 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION END ===
2025-07-17 13:32:02,974 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Calling preset_profile() for antenna 1
2025-07-17 13:32:02,974 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION START ===
2025-07-17 13:32:02,974 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Current state | Params: {'read_mode': 254, 'profile': 13, 'tagrate': 0, 'card_num': 0, 'new_card_num': 0, 'aa_times': 2, 'target_times': 5}
2025-07-17 13:32:02,974 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Mode type determined | Params: {'mode_type': 2}
2025-07-17 13:32:02,974 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Processing RRUx180 profile optimization
2025-07-17 13:32:02,974 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Checking Profile 0x0D | Params: {'new_card_num': 0, 'aa_times': 2}
2025-07-17 13:32:02,974 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] No profile change needed
2025-07-17 13:32:02,974 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION END ===
2025-07-17 13:32:02,974 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 2 | Params: {'in_ant': 129, 'fast_flag': 1, 'ant_enabled': False}
2025-07-17 13:32:02,974 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Antenna 2 disabled, skipping
2025-07-17 13:32:02,974 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 3 | Params: {'in_ant': 130, 'fast_flag': 1, 'ant_enabled': False}
2025-07-17 13:32:02,974 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Antenna 3 disabled, skipping
2025-07-17 13:32:02,974 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 4 | Params: {'in_ant': 131, 'fast_flag': 1, 'ant_enabled': False}
2025-07-17 13:32:02,974 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Antenna 4 disabled, skipping
2025-07-17 13:32:02,974 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] === CYCLE 3 END ===
2025-07-17 13:32:02,980 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] === CYCLE 4 START ===
2025-07-17 13:32:02,980 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Manual session mode (Session 254)
2025-07-17 13:32:02,980 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Antenna cycling | Params: {'antenna_num': 4, 'session': 254, 'mode_type': 2}
2025-07-17 13:32:02,980 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 1 | Params: {'in_ant': 128, 'fast_flag': 1, 'ant_enabled': True}
2025-07-17 13:32:02,980 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Calling flash_g2() for antenna 1
2025-07-17 13:32:02,980 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION START ===
2025-07-17 13:32:02,980 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Parameters for inventory_g2 call | Params: {'q_value': 4, 'session': 254, 'scan_time': 50, 'scan_time_ms': 5000, 'target': 0, 'target_name': 'Target A', 'in_ant': 128, 'in_ant_hex': '0x80', 'tid_flag': 0, 'tid_addr': 0, 'tid_addr_hex': '0x00', 'tid_len': 0, 'mode_type': 'epc'}
2025-07-17 13:32:02,980 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Calling reader.inventory_g2()
2025-07-17 13:32:03,036 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Inventory successful | Params: {'tags_found': 0, 'result': 0}
2025-07-17 13:32:03,036 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Command execution time | Params: {'cmd_time': 56, 'result': 0}
2025-07-17 13:32:03,036 | g2_inventory_debug | WARNING | log_g2_debug | [13:32:0] Non-standard inventory result | Params: {'result': 0}
2025-07-17 13:32:03,036 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] AA_times incremented (no tags found) | Params: {'aa_times': 3}
2025-07-17 13:32:03,037 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION END ===
2025-07-17 13:32:03,037 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Calling preset_profile() for antenna 1
2025-07-17 13:32:03,037 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION START ===
2025-07-17 13:32:03,037 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Current state | Params: {'read_mode': 254, 'profile': 13, 'tagrate': 0, 'card_num': 0, 'new_card_num': 0, 'aa_times': 3, 'target_times': 5}
2025-07-17 13:32:03,037 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Mode type determined | Params: {'mode_type': 2}
2025-07-17 13:32:03,037 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Processing RRUx180 profile optimization
2025-07-17 13:32:03,037 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Checking Profile 0x0D | Params: {'new_card_num': 0, 'aa_times': 3}
2025-07-17 13:32:03,037 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] No profile change needed
2025-07-17 13:32:03,037 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION END ===
2025-07-17 13:32:03,037 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 2 | Params: {'in_ant': 129, 'fast_flag': 1, 'ant_enabled': False}
2025-07-17 13:32:03,037 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Antenna 2 disabled, skipping
2025-07-17 13:32:03,037 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 3 | Params: {'in_ant': 130, 'fast_flag': 1, 'ant_enabled': False}
2025-07-17 13:32:03,037 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Antenna 3 disabled, skipping
2025-07-17 13:32:03,037 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 4 | Params: {'in_ant': 131, 'fast_flag': 1, 'ant_enabled': False}
2025-07-17 13:32:03,037 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Antenna 4 disabled, skipping
2025-07-17 13:32:03,038 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] === CYCLE 4 END ===
2025-07-17 13:32:03,043 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] === CYCLE 5 START ===
2025-07-17 13:32:03,043 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Manual session mode (Session 254)
2025-07-17 13:32:03,043 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Antenna cycling | Params: {'antenna_num': 4, 'session': 254, 'mode_type': 2}
2025-07-17 13:32:03,043 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 1 | Params: {'in_ant': 128, 'fast_flag': 1, 'ant_enabled': True}
2025-07-17 13:32:03,043 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Calling flash_g2() for antenna 1
2025-07-17 13:32:03,043 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION START ===
2025-07-17 13:32:03,044 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Parameters for inventory_g2 call | Params: {'q_value': 4, 'session': 254, 'scan_time': 50, 'scan_time_ms': 5000, 'target': 0, 'target_name': 'Target A', 'in_ant': 128, 'in_ant_hex': '0x80', 'tid_flag': 0, 'tid_addr': 0, 'tid_addr_hex': '0x00', 'tid_len': 0, 'mode_type': 'epc'}
2025-07-17 13:32:03,044 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Calling reader.inventory_g2()
2025-07-17 13:32:03,100 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Inventory successful | Params: {'tags_found': 0, 'result': 0}
2025-07-17 13:32:03,100 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Command execution time | Params: {'cmd_time': 56, 'result': 0}
2025-07-17 13:32:03,100 | g2_inventory_debug | WARNING | log_g2_debug | [13:32:0] Non-standard inventory result | Params: {'result': 0}
2025-07-17 13:32:03,100 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] AA_times incremented (no tags found) | Params: {'aa_times': 4}
2025-07-17 13:32:03,100 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION END ===
2025-07-17 13:32:03,100 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Calling preset_profile() for antenna 1
2025-07-17 13:32:03,100 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION START ===
2025-07-17 13:32:03,100 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Current state | Params: {'read_mode': 254, 'profile': 13, 'tagrate': 0, 'card_num': 0, 'new_card_num': 0, 'aa_times': 4, 'target_times': 5}
2025-07-17 13:32:03,101 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Mode type determined | Params: {'mode_type': 2}
2025-07-17 13:32:03,101 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Processing RRUx180 profile optimization
2025-07-17 13:32:03,101 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Checking Profile 0x0D | Params: {'new_card_num': 0, 'aa_times': 4}
2025-07-17 13:32:03,101 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] No profile change needed
2025-07-17 13:32:03,101 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION END ===
2025-07-17 13:32:03,101 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 2 | Params: {'in_ant': 129, 'fast_flag': 1, 'ant_enabled': False}
2025-07-17 13:32:03,101 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Antenna 2 disabled, skipping
2025-07-17 13:32:03,101 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 3 | Params: {'in_ant': 130, 'fast_flag': 1, 'ant_enabled': False}
2025-07-17 13:32:03,101 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Antenna 3 disabled, skipping
2025-07-17 13:32:03,101 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 4 | Params: {'in_ant': 131, 'fast_flag': 1, 'ant_enabled': False}
2025-07-17 13:32:03,101 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Antenna 4 disabled, skipping
2025-07-17 13:32:03,101 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] === CYCLE 5 END ===
2025-07-17 13:32:03,107 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] === CYCLE 6 START ===
2025-07-17 13:32:03,107 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Manual session mode (Session 254)
2025-07-17 13:32:03,107 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Antenna cycling | Params: {'antenna_num': 4, 'session': 254, 'mode_type': 2}
2025-07-17 13:32:03,107 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Processing antenna 1 | Params: {'in_ant': 128, 'fast_flag': 1, 'ant_enabled': True}
2025-07-17 13:32:03,107 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Calling flash_g2() for antenna 1
2025-07-17 13:32:03,107 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION START ===
2025-07-17 13:32:03,108 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Parameters for inventory_g2 call | Params: {'q_value': 4, 'session': 254, 'scan_time': 50, 'scan_time_ms': 5000, 'target': 0, 'target_name': 'Target A', 'in_ant': 128, 'in_ant_hex': '0x80', 'tid_flag': 0, 'tid_addr': 0, 'tid_addr_hex': '0x00', 'tid_len': 0, 'mode_type': 'epc'}
2025-07-17 13:32:03,108 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Calling reader.inventory_g2()
2025-07-17 13:32:03,165 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Inventory successful | Params: {'tags_found': 0, 'result': 0}
2025-07-17 13:32:03,165 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] Command execution time | Params: {'cmd_time': 57, 'result': 0}
2025-07-17 13:32:03,165 | g2_inventory_debug | WARNING | log_g2_debug | [13:32:0] Non-standard inventory result | Params: {'result': 0}
2025-07-17 13:32:03,165 | g2_inventory_debug | DEBUG | log_g2_debug | [13:32:0] AA_times incremented (no tags found) | Params: {'aa_times': 5}
2025-07-17 13:32:03,165 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION END ===
2025-07-17 13:32:03,165 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Calling preset_profile() for antenna 1
2025-07-17 13:32:03,165 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] === FUNCTION START ===
2025-07-17 13:32:03,165 | g2_inventory_debug | INFO | log_g2_debug | [13:32:0] Current state | Params: {'read_mode': 254, 'profile': 13, 'tagrate': 0, 'card_num': 0, 'new_card_num': 0, 'aa_times': 5, 'target_times': 5}
